disease,metric,country_iso3,date,value,unit,source,freq,country_name
measles,immunization,LKA,9/1/2019,99.0,%,World Bank SH.IMM.MEAS (interpolated),M,
measles,immunization,LKA,9/1/2020,97.0,%,World Bank SH.IMM.MEAS (interpolated),M,
measles,immunization,LKA,9/1/2021,97.0,%,World Bank SH.IMM.MEAS (interpolated),M,
measles,immunization,LKA,9/1/2022,98.0,%,World Bank SH.IMM.MEAS (interpolated),M,
measles,immunization,LKA,9/1/2023,99.0,%,World Bank SH.IMM.MEAS (interpolated),M,
measles,immunization,LKA,9/1/2024,99.5,%,World Bank SH.IMM.MEAS (interpolated),M,
measles,immunization,WLD,1/1/2019,86.0,%,World Bank SH.IMM.MEAS (interpolated),M,
measles,immunization,WLD,1/1/2020,84.0,%,World Bank SH.IMM.MEAS (interpolated),M,
measles,immunization,WLD,1/1/2021,83.0,%,World Bank SH.IMM.MEAS (interpolated),M,
measles,immunization,WLD,1/1/2022,84.0,%,World Bank SH.IMM.MEAS (interpolated),M,
measles,immunization,WLD,1/1/2023,85.0,%,World Bank SH.IMM.MEAS (interpolated),M,
measles,immunization,WLD,1/1/2024,85.5,%,World Bank SH.IMM.MEAS (interpolated),M,
measles,immunization,WLD,10/1/2019,86.0,%,World Bank SH.IMM.MEAS (interpolated),M,
measles,immunization,WLD,10/1/2020,84.0,%,World Bank SH.IMM.MEAS (interpolated),M,
measles,immunization,WLD,10/1/2021,83.0,%,World Bank SH.IMM.MEAS (interpolated),M,
measles,immunization,WLD,10/1/2022,84.0,%,World Bank SH.IMM.MEAS (interpolated),M,
measles,immunization,WLD,10/1/2023,85.0,%,World Bank SH.IMM.MEAS (interpolated),M,
measles,immunization,WLD,10/1/2024,85.5,%,World Bank SH.IMM.MEAS (interpolated),M,
measles,immunization,WLD,11/1/2019,86.0,%,World Bank SH.IMM.MEAS (interpolated),M,
measles,immunization,WLD,11/1/2020,84.0,%,World Bank SH.IMM.MEAS (interpolated),M,
measles,immunization,WLD,11/1/2021,83.0,%,World Bank SH.IMM.MEAS (interpolated),M,
measles,immunization,WLD,11/1/2022,84.0,%,World Bank SH.IMM.MEAS (interpolated),M,
measles,immunization,WLD,11/1/2023,85.0,%,World Bank SH.IMM.MEAS (interpolated),M,
measles,immunization,WLD,11/1/2024,85.5,%,World Bank SH.IMM.MEAS (interpolated),M,
measles,immunization,WLD,12/1/2019,86.0,%,World Bank SH.IMM.MEAS (interpolated),M,
measles,immunization,WLD,12/1/2020,84.0,%,World Bank SH.IMM.MEAS (interpolated),M,
measles,immunization,WLD,12/1/2021,83.0,%,World Bank SH.IMM.MEAS (interpolated),M,
measles,immunization,WLD,12/1/2022,84.0,%,World Bank SH.IMM.MEAS (interpolated),M,
measles,immunization,WLD,12/1/2023,85.0,%,World Bank SH.IMM.MEAS (interpolated),M,
measles,immunization,WLD,12/1/2024,85.5,%,World Bank SH.IMM.MEAS (interpolated),M,
measles,immunization,WLD,2/1/2019,86.0,%,World Bank SH.IMM.MEAS (interpolated),M,
measles,immunization,WLD,2/1/2020,84.0,%,World Bank SH.IMM.MEAS (interpolated),M,
measles,immunization,WLD,2/1/2021,83.0,%,World Bank SH.IMM.MEAS (interpolated),M,
measles,immunization,WLD,2/1/2022,84.0,%,World Bank SH.IMM.MEAS (interpolated),M,
measles,immunization,WLD,2/1/2023,85.0,%,World Bank SH.IMM.MEAS (interpolated),M,
measles,immunization,WLD,2/1/2024,85.5,%,World Bank SH.IMM.MEAS (interpolated),M,
measles,immunization,WLD,3/1/2019,86.0,%,World Bank SH.IMM.MEAS (interpolated),M,
measles,immunization,WLD,3/1/2020,84.0,%,World Bank SH.IMM.MEAS (interpolated),M,
measles,immunization,WLD,3/1/2021,83.0,%,World Bank SH.IMM.MEAS (interpolated),M,
measles,immunization,WLD,3/1/2022,84.0,%,World Bank SH.IMM.MEAS (interpolated),M,
measles,immunization,WLD,3/1/2023,85.0,%,World Bank SH.IMM.MEAS (interpolated),M,
measles,immunization,WLD,3/1/2024,85.5,%,World Bank SH.IMM.MEAS (interpolated),M,
measles,immunization,WLD,4/1/2019,86.0,%,World Bank SH.IMM.MEAS (interpolated),M,
measles,immunization,WLD,4/1/2020,84.0,%,World Bank SH.IMM.MEAS (interpolated),M,
measles,immunization,WLD,4/1/2021,83.0,%,World Bank SH.IMM.MEAS (interpolated),M,
measles,immunization,WLD,4/1/2022,84.0,%,World Bank SH.IMM.MEAS (interpolated),M,
measles,immunization,WLD,4/1/2023,85.0,%,World Bank SH.IMM.MEAS (interpolated),M,
measles,immunization,WLD,4/1/2024,85.5,%,World Bank SH.IMM.MEAS (interpolated),M,
measles,immunization,WLD,5/1/2019,86.0,%,World Bank SH.IMM.MEAS (interpolated),M,
measles,immunization,WLD,5/1/2020,84.0,%,World Bank SH.IMM.MEAS (interpolated),M,
measles,immunization,WLD,5/1/2021,83.0,%,World Bank SH.IMM.MEAS (interpolated),M,
measles,immunization,WLD,5/1/2022,84.0,%,World Bank SH.IMM.MEAS (interpolated),M,
measles,immunization,WLD,5/1/2023,85.0,%,World Bank SH.IMM.MEAS (interpolated),M,
measles,immunization,WLD,5/1/2024,85.5,%,World Bank SH.IMM.MEAS (interpolated),M,
measles,immunization,WLD,6/1/2019,86.0,%,World Bank SH.IMM.MEAS (interpolated),M,
measles,immunization,WLD,6/1/2020,84.0,%,World Bank SH.IMM.MEAS (interpolated),M,
measles,immunization,WLD,6/1/2021,83.0,%,World Bank SH.IMM.MEAS (interpolated),M,
measles,immunization,WLD,6/1/2022,84.0,%,World Bank SH.IMM.MEAS (interpolated),M,
measles,immunization,WLD,6/1/2023,85.0,%,World Bank SH.IMM.MEAS (interpolated),M,
measles,immunization,WLD,6/1/2024,85.5,%,World Bank SH.IMM.MEAS (interpolated),M,
measles,immunization,WLD,7/1/2019,86.0,%,World Bank SH.IMM.MEAS (interpolated),M,
measles,immunization,WLD,7/1/2020,84.0,%,World Bank SH.IMM.MEAS (interpolated),M,
measles,immunization,WLD,7/1/2021,83.0,%,World Bank SH.IMM.MEAS (interpolated),M,
measles,immunization,WLD,7/1/2022,84.0,%,World Bank SH.IMM.MEAS (interpolated),M,
measles,immunization,WLD,7/1/2023,85.0,%,World Bank SH.IMM.MEAS (interpolated),M,
measles,immunization,WLD,7/1/2024,85.5,%,World Bank SH.IMM.MEAS (interpolated),M,
measles,immunization,WLD,8/1/2019,86.0,%,World Bank SH.IMM.MEAS (interpolated),M,
measles,immunization,WLD,8/1/2020,84.0,%,World Bank SH.IMM.MEAS (interpolated),M,
measles,immunization,WLD,8/1/2021,83.0,%,World Bank SH.IMM.MEAS (interpolated),M,
measles,immunization,WLD,8/1/2022,84.0,%,World Bank SH.IMM.MEAS (interpolated),M,
measles,immunization,WLD,8/1/2023,85.0,%,World Bank SH.IMM.MEAS (interpolated),M,
measles,immunization,WLD,8/1/2024,85.5,%,World Bank SH.IMM.MEAS (interpolated),M,
measles,immunization,WLD,9/1/2019,86.0,%,World Bank SH.IMM.MEAS (interpolated),M,
measles,immunization,WLD,9/1/2020,84.0,%,World Bank SH.IMM.MEAS (interpolated),M,
measles,immunization,WLD,9/1/2021,83.0,%,World Bank SH.IMM.MEAS (interpolated),M,
measles,immunization,WLD,9/1/2022,84.0,%,World Bank SH.IMM.MEAS (interpolated),M,
measles,immunization,WLD,9/1/2023,85.0,%,World Bank SH.IMM.MEAS (interpolated),M,
measles,immunization,WLD,9/1/2024,85.5,%,World Bank SH.IMM.MEAS (interpolated),M,
tuberculosis,incidence,IND,1/1/2019,188.0,per_100000,World Bank SH.TBS.INCD (interpolated),M,
tuberculosis,incidence,IND,1/1/2020,185.0,per_100000,World Bank SH.TBS.INCD (interpolated),M,
tuberculosis,incidence,IND,1/1/2021,182.0,per_100000,World Bank SH.TBS.INCD (interpolated),M,
tuberculosis,incidence,IND,1/1/2022,179.0,per_100000,World Bank SH.TBS.INCD (interpolated),M,
tuberculosis,incidence,IND,1/1/2023,176.0,per_100000,World Bank SH.TBS.INCD (interpolated),M,
tuberculosis,incidence,IND,1/1/2024,173.0,per_100000,World Bank SH.TBS.INCD (interpolated),M,
tuberculosis,incidence,IND,10/1/2024,172.1,per_100000,World Bank SH.TBS.INCD (interpolated),M,
tuberculosis,incidence,IND,11/1/2024,172.0,per_100000,World Bank SH.TBS.INCD (interpolated),M,
tuberculosis,incidence,IND,12/1/2024,172.0,per_100000,World Bank SH.TBS.INCD (interpolated),M,
tuberculosis,incidence,IND,2/1/2024,172.9,per_100000,World Bank SH.TBS.INCD (interpolated),M,
tuberculosis,incidence,IND,3/1/2024,172.8,per_100000,World Bank SH.TBS.INCD (interpolated),M,
tuberculosis,incidence,IND,4/1/2024,172.7,per_100000,World Bank SH.TBS.INCD (interpolated),M,
tuberculosis,incidence,IND,5/1/2024,172.6,per_100000,World Bank SH.TBS.INCD (interpolated),M,
tuberculosis,incidence,IND,6/1/2024,172.5,per_100000,World Bank SH.TBS.INCD (interpolated),M,
tuberculosis,incidence,IND,7/1/2024,172.4,per_100000,World Bank SH.TBS.INCD (interpolated),M,
tuberculosis,incidence,IND,8/1/2024,172.3,per_100000,World Bank SH.TBS.INCD (interpolated),M,
tuberculosis,incidence,IND,9/1/2024,172.2,per_100000,World Bank SH.TBS.INCD (interpolated),M,
tuberculosis,incidence,LKA,1/1/2019,64.0,per_100000,World Bank SH.TBS.INCD (interpolated),M,
tuberculosis,incidence,LKA,1/1/2020,63.0,per_100000,World Bank SH.TBS.INCD (interpolated),M,
tuberculosis,incidence,LKA,1/1/2021,62.0,per_100000,World Bank SH.TBS.INCD (interpolated),M,
tuberculosis,incidence,LKA,1/1/2022,61.0,per_100000,World Bank SH.TBS.INCD (interpolated),M,
tuberculosis,incidence,LKA,1/1/2023,60.0,per_100000,World Bank SH.TBS.INCD (interpolated),M,
tuberculosis,incidence,LKA,1/1/2024,59.0,per_100000,World Bank SH.TBS.INCD (interpolated),M,
tuberculosis,incidence,LKA,10/1/2019,64.0,per_100000,World Bank SH.TBS.INCD (interpolated),M,
tuberculosis,incidence,LKA,10/1/2020,63.0,per_100000,World Bank SH.TBS.INCD (interpolated),M,
tuberculosis,incidence,LKA,10/1/2021,62.0,per_100000,World Bank SH.TBS.INCD (interpolated),M,
tuberculosis,incidence,LKA,10/1/2022,61.0,per_100000,World Bank SH.TBS.INCD (interpolated),M,
tuberculosis,incidence,LKA,10/1/2023,60.0,per_100000,World Bank SH.TBS.INCD (interpolated),M,
tuberculosis,incidence,LKA,10/1/2024,59.0,per_100000,World Bank SH.TBS.INCD (interpolated),M,
tuberculosis,incidence,LKA,11/1/2019,64.0,per_100000,World Bank SH.TBS.INCD (interpolated),M,
tuberculosis,incidence,LKA,11/1/2020,63.0,per_100000,World Bank SH.TBS.INCD (interpolated),M,
tuberculosis,incidence,LKA,11/1/2021,62.0,per_100000,World Bank SH.TBS.INCD (interpolated),M,
tuberculosis,incidence,LKA,11/1/2022,61.0,per_100000,World Bank SH.TBS.INCD (interpolated),M,
tuberculosis,incidence,LKA,11/1/2023,60.0,per_100000,World Bank SH.TBS.INCD (interpolated),M,
tuberculosis,incidence,LKA,11/1/2024,59.0,per_100000,World Bank SH.TBS.INCD (interpolated),M,
tuberculosis,incidence,LKA,12/1/2019,64.0,per_100000,World Bank SH.TBS.INCD (interpolated),M,
tuberculosis,incidence,LKA,12/1/2020,63.0,per_100000,World Bank SH.TBS.INCD (interpolated),M,
tuberculosis,incidence,LKA,12/1/2021,62.0,per_100000,World Bank SH.TBS.INCD (interpolated),M,
tuberculosis,incidence,LKA,12/1/2022,61.0,per_100000,World Bank SH.TBS.INCD (interpolated),M,
tuberculosis,incidence,LKA,12/1/2023,60.0,per_100000,World Bank SH.TBS.INCD (interpolated),M,
tuberculosis,incidence,LKA,12/1/2024,59.0,per_100000,World Bank SH.TBS.INCD (interpolated),M,
tuberculosis,incidence,LKA,2/1/2019,64.0,per_100000,World Bank SH.TBS.INCD (interpolated),M,
tuberculosis,incidence,LKA,2/1/2020,63.0,per_100000,World Bank SH.TBS.INCD (interpolated),M,
tuberculosis,incidence,LKA,2/1/2021,62.0,per_100000,World Bank SH.TBS.INCD (interpolated),M,
tuberculosis,incidence,LKA,2/1/2022,61.0,per_100000,World Bank SH.TBS.INCD (interpolated),M,
tuberculosis,incidence,LKA,2/1/2023,60.0,per_100000,World Bank SH.TBS.INCD (interpolated),M,
tuberculosis,incidence,LKA,2/1/2024,59.0,per_100000,World Bank SH.TBS.INCD (interpolated),M,
tuberculosis,incidence,LKA,3/1/2019,64.0,per_100000,World Bank SH.TBS.INCD (interpolated),M,
tuberculosis,incidence,LKA,3/1/2020,63.0,per_100000,World Bank SH.TBS.INCD (interpolated),M,
tuberculosis,incidence,LKA,3/1/2021,62.0,per_100000,World Bank SH.TBS.INCD (interpolated),M,
tuberculosis,incidence,LKA,3/1/2022,61.0,per_100000,World Bank SH.TBS.INCD (interpolated),M,
tuberculosis,incidence,LKA,3/1/2023,60.0,per_100000,World Bank SH.TBS.INCD (interpolated),M,
tuberculosis,incidence,LKA,3/1/2024,59.0,per_100000,World Bank SH.TBS.INCD (interpolated),M,
tuberculosis,incidence,LKA,4/1/2019,64.0,per_100000,World Bank SH.TBS.INCD (interpolated),M,
tuberculosis,incidence,LKA,4/1/2020,63.0,per_100000,World Bank SH.TBS.INCD (interpolated),M,
tuberculosis,incidence,LKA,4/1/2021,62.0,per_100000,World Bank SH.TBS.INCD (interpolated),M,
tuberculosis,incidence,LKA,4/1/2022,61.0,per_100000,World Bank SH.TBS.INCD (interpolated),M,
tuberculosis,incidence,LKA,4/1/2023,60.0,per_100000,World Bank SH.TBS.INCD (interpolated),M,
tuberculosis,incidence,LKA,4/1/2024,59.0,per_100000,World Bank SH.TBS.INCD (interpolated),M,
tuberculosis,incidence,LKA,5/1/2019,64.0,per_100000,World Bank SH.TBS.INCD (interpolated),M,
tuberculosis,incidence,LKA,5/1/2020,63.0,per_100000,World Bank SH.TBS.INCD (interpolated),M,
tuberculosis,incidence,LKA,5/1/2021,62.0,per_100000,World Bank SH.TBS.INCD (interpolated),M,
tuberculosis,incidence,LKA,5/1/2022,61.0,per_100000,World Bank SH.TBS.INCD (interpolated),M,
tuberculosis,incidence,LKA,5/1/2023,60.0,per_100000,World Bank SH.TBS.INCD (interpolated),M,
tuberculosis,incidence,LKA,5/1/2024,59.0,per_100000,World Bank SH.TBS.INCD (interpolated),M,
tuberculosis,incidence,LKA,6/1/2019,64.0,per_100000,World Bank SH.TBS.INCD (interpolated),M,
tuberculosis,incidence,LKA,6/1/2020,63.0,per_100000,World Bank SH.TBS.INCD (interpolated),M,
tuberculosis,incidence,LKA,6/1/2021,62.0,per_100000,World Bank SH.TBS.INCD (interpolated),M,
tuberculosis,incidence,LKA,6/1/2022,61.0,per_100000,World Bank SH.TBS.INCD (interpolated),M,
tuberculosis,incidence,LKA,6/1/2023,60.0,per_100000,World Bank SH.TBS.INCD (interpolated),M,
tuberculosis,incidence,LKA,6/1/2024,59.0,per_100000,World Bank SH.TBS.INCD (interpolated),M,
tuberculosis,incidence,LKA,7/1/2019,64.0,per_100000,World Bank SH.TBS.INCD (interpolated),M,
tuberculosis,incidence,LKA,7/1/2020,63.0,per_100000,World Bank SH.TBS.INCD (interpolated),M,
tuberculosis,incidence,LKA,7/1/2021,62.0,per_100000,World Bank SH.TBS.INCD (interpolated),M,
tuberculosis,incidence,LKA,7/1/2022,61.0,per_100000,World Bank SH.TBS.INCD (interpolated),M,
tuberculosis,incidence,LKA,7/1/2023,60.0,per_100000,World Bank SH.TBS.INCD (interpolated),M,
tuberculosis,incidence,LKA,7/1/2024,59.0,per_100000,World Bank SH.TBS.INCD (interpolated),M,
tuberculosis,incidence,LKA,8/1/2019,64.0,per_100000,World Bank SH.TBS.INCD (interpolated),M,
tuberculosis,incidence,LKA,8/1/2020,63.0,per_100000,World Bank SH.TBS.INCD (interpolated),M,
tuberculosis,incidence,LKA,8/1/2021,62.0,per_100000,World Bank SH.TBS.INCD (interpolated),M,
tuberculosis,incidence,LKA,8/1/2022,61.0,per_100000,World Bank SH.TBS.INCD (interpolated),M,
tuberculosis,incidence,LKA,8/1/2023,60.0,per_100000,World Bank SH.TBS.INCD (interpolated),M,
tuberculosis,incidence,LKA,8/1/2024,59.0,per_100000,World Bank SH.TBS.INCD (interpolated),M,
tuberculosis,incidence,LKA,9/1/2019,64.0,per_100000,World Bank SH.TBS.INCD (interpolated),M,
tuberculosis,incidence,LKA,9/1/2020,63.0,per_100000,World Bank SH.TBS.INCD (interpolated),M,
tuberculosis,incidence,LKA,9/1/2021,62.0,per_100000,World Bank SH.TBS.INCD (interpolated),M,
tuberculosis,incidence,LKA,9/1/2022,61.0,per_100000,World Bank SH.TBS.INCD (interpolated),M,
tuberculosis,incidence,LKA,9/1/2023,60.0,per_100000,World Bank SH.TBS.INCD (interpolated),M,
tuberculosis,incidence,LKA,9/1/2024,59.0,per_100000,World Bank SH.TBS.INCD (interpolated),M,
tuberculosis,incidence,WLD,1/1/2019,127.0,per_100000,World Bank SH.TBS.INCD (interpolated),M,
tuberculosis,incidence,WLD,1/1/2020,128.0,per_100000,World Bank SH.TBS.INCD (interpolated),M,
tuberculosis,incidence,WLD,1/1/2021,129.0,per_100000,World Bank SH.TBS.INCD (interpolated),M,
tuberculosis,incidence,WLD,1/1/2022,128.0,per_100000,World Bank SH.TBS.INCD (interpolated),M,
tuberculosis,incidence,WLD,1/1/2023,127.0,per_100000,World Bank SH.TBS.INCD (interpolated),M,
tuberculosis,incidence,WLD,1/1/2024,126.0,per_100000,World Bank SH.TBS.INCD (interpolated),M,
tuberculosis,incidence,WLD,10/1/2019,127.0,per_100000,World Bank SH.TBS.INCD (interpolated),M,
tuberculosis,incidence,WLD,10/1/2020,128.0,per_100000,World Bank SH.TBS.INCD (interpolated),M,
tuberculosis,incidence,WLD,10/1/2021,129.0,per_100000,World Bank SH.TBS.INCD (interpolated),M,
tuberculosis,incidence,WLD,10/1/2022,128.0,per_100000,World Bank SH.TBS.INCD (interpolated),M,
tuberculosis,incidence,WLD,10/1/2023,127.0,per_100000,World Bank SH.TBS.INCD (interpolated),M,
tuberculosis,incidence,WLD,10/1/2024,126.0,per_100000,World Bank SH.TBS.INCD (interpolated),M,
tuberculosis,incidence,WLD,11/1/2019,127.0,per_100000,World Bank SH.TBS.INCD (interpolated),M,
tuberculosis,incidence,WLD,11/1/2020,128.0,per_100000,World Bank SH.TBS.INCD (interpolated),M,
tuberculosis,incidence,WLD,11/1/2021,129.0,per_100000,World Bank SH.TBS.INCD (interpolated),M,
tuberculosis,incidence,WLD,11/1/2022,128.0,per_100000,World Bank SH.TBS.INCD (interpolated),M,
tuberculosis,incidence,WLD,11/1/2023,127.0,per_100000,World Bank SH.TBS.INCD (interpolated),M,
tuberculosis,incidence,WLD,11/1/2024,126.0,per_100000,World Bank SH.TBS.INCD (interpolated),M,
tuberculosis,incidence,WLD,12/1/2019,127.0,per_100000,World Bank SH.TBS.INCD (interpolated),M,
tuberculosis,incidence,WLD,12/1/2020,128.0,per_100000,World Bank SH.TBS.INCD (interpolated),M,
tuberculosis,incidence,WLD,12/1/2021,129.0,per_100000,World Bank SH.TBS.INCD (interpolated),M,
tuberculosis,incidence,WLD,12/1/2022,128.0,per_100000,World Bank SH.TBS.INCD (interpolated),M,
tuberculosis,incidence,WLD,12/1/2023,127.0,per_100000,World Bank SH.TBS.INCD (interpolated),M,
tuberculosis,incidence,WLD,12/1/2024,126.0,per_100000,World Bank SH.TBS.INCD (interpolated),M,
tuberculosis,incidence,WLD,2/1/2019,127.0,per_100000,World Bank SH.TBS.INCD (interpolated),M,
tuberculosis,incidence,WLD,2/1/2020,128.0,per_100000,World Bank SH.TBS.INCD (interpolated),M,
tuberculosis,incidence,WLD,2/1/2021,129.0,per_100000,World Bank SH.TBS.INCD (interpolated),M,
tuberculosis,incidence,WLD,2/1/2022,128.0,per_100000,World Bank SH.TBS.INCD (interpolated),M,
tuberculosis,incidence,WLD,2/1/2023,127.0,per_100000,World Bank SH.TBS.INCD (interpolated),M,
tuberculosis,incidence,WLD,2/1/2024,126.0,per_100000,World Bank SH.TBS.INCD (interpolated),M,
tuberculosis,incidence,WLD,3/1/2019,127.0,per_100000,World Bank SH.TBS.INCD (interpolated),M,
tuberculosis,incidence,WLD,3/1/2020,128.0,per_100000,World Bank SH.TBS.INCD (interpolated),M,
tuberculosis,incidence,WLD,3/1/2021,129.0,per_100000,World Bank SH.TBS.INCD (interpolated),M,
tuberculosis,incidence,WLD,3/1/2022,128.0,per_100000,World Bank SH.TBS.INCD (interpolated),M,
tuberculosis,incidence,WLD,3/1/2023,127.0,per_100000,World Bank SH.TBS.INCD (interpolated),M,
tuberculosis,incidence,WLD,3/1/2024,126.0,per_100000,World Bank SH.TBS.INCD (interpolated),M,
tuberculosis,incidence,WLD,4/1/2019,127.0,per_100000,World Bank SH.TBS.INCD (interpolated),M,
tuberculosis,incidence,WLD,4/1/2020,128.0,per_100000,World Bank SH.TBS.INCD (interpolated),M,
tuberculosis,incidence,WLD,4/1/2021,129.0,per_100000,World Bank SH.TBS.INCD (interpolated),M,
tuberculosis,incidence,WLD,4/1/2022,128.0,per_100000,World Bank SH.TBS.INCD (interpolated),M,
tuberculosis,incidence,WLD,4/1/2023,127.0,per_100000,World Bank SH.TBS.INCD (interpolated),M,
tuberculosis,incidence,WLD,4/1/2024,126.0,per_100000,World Bank SH.TBS.INCD (interpolated),M,
tuberculosis,incidence,WLD,5/1/2019,127.0,per_100000,World Bank SH.TBS.INCD (interpolated),M,
tuberculosis,incidence,WLD,5/1/2020,128.0,per_100000,World Bank SH.TBS.INCD (interpolated),M,
tuberculosis,incidence,WLD,5/1/2021,129.0,per_100000,World Bank SH.TBS.INCD (interpolated),M,
tuberculosis,incidence,WLD,5/1/2022,128.0,per_100000,World Bank SH.TBS.INCD (interpolated),M,
tuberculosis,incidence,WLD,5/1/2023,127.0,per_100000,World Bank SH.TBS.INCD (interpolated),M,
tuberculosis,incidence,WLD,5/1/2024,126.0,per_100000,World Bank SH.TBS.INCD (interpolated),M,
tuberculosis,incidence,WLD,6/1/2019,127.0,per_100000,World Bank SH.TBS.INCD (interpolated),M,
tuberculosis,incidence,WLD,6/1/2020,128.0,per_100000,World Bank SH.TBS.INCD (interpolated),M,
tuberculosis,incidence,WLD,6/1/2021,129.0,per_100000,World Bank SH.TBS.INCD (interpolated),M,
tuberculosis,incidence,WLD,6/1/2022,128.0,per_100000,World Bank SH.TBS.INCD (interpolated),M,
tuberculosis,incidence,WLD,6/1/2023,127.0,per_100000,World Bank SH.TBS.INCD (interpolated),M,
tuberculosis,incidence,WLD,6/1/2024,126.0,per_100000,World Bank SH.TBS.INCD (interpolated),M,
tuberculosis,incidence,WLD,7/1/2019,127.0,per_100000,World Bank SH.TBS.INCD (interpolated),M,
tuberculosis,incidence,WLD,7/1/2020,128.0,per_100000,World Bank SH.TBS.INCD (interpolated),M,
tuberculosis,incidence,WLD,7/1/2021,129.0,per_100000,World Bank SH.TBS.INCD (interpolated),M,
tuberculosis,incidence,WLD,7/1/2022,128.0,per_100000,World Bank SH.TBS.INCD (interpolated),M,
tuberculosis,incidence,WLD,7/1/2023,127.0,per_100000,World Bank SH.TBS.INCD (interpolated),M,
tuberculosis,incidence,WLD,7/1/2024,126.0,per_100000,World Bank SH.TBS.INCD (interpolated),M,
tuberculosis,incidence,WLD,8/1/2019,127.0,per_100000,World Bank SH.TBS.INCD (interpolated),M,
tuberculosis,incidence,WLD,8/1/2020,128.0,per_100000,World Bank SH.TBS.INCD (interpolated),M,
tuberculosis,incidence,WLD,8/1/2021,129.0,per_100000,World Bank SH.TBS.INCD (interpolated),M,
tuberculosis,incidence,WLD,8/1/2022,128.0,per_100000,World Bank SH.TBS.INCD (interpolated),M,
tuberculosis,incidence,WLD,8/1/2023,127.0,per_100000,World Bank SH.TBS.INCD (interpolated),M,
tuberculosis,incidence,WLD,8/1/2024,126.0,per_100000,World Bank SH.TBS.INCD (interpolated),M,
tuberculosis,incidence,WLD,9/1/2019,127.0,per_100000,World Bank SH.TBS.INCD (interpolated),M,
tuberculosis,incidence,WLD,9/1/2020,128.0,per_100000,World Bank SH.TBS.INCD (interpolated),M,
tuberculosis,incidence,WLD,9/1/2021,129.0,per_100000,World Bank SH.TBS.INCD (interpolated),M,
tuberculosis,incidence,WLD,9/1/2022,128.0,per_100000,World Bank SH.TBS.INCD (interpolated),M,
tuberculosis,incidence,WLD,9/1/2023,127.0,per_100000,World Bank SH.TBS.INCD (interpolated),M,
tuberculosis,incidence,WLD,9/1/2024,126.0,per_100000,World Bank SH.TBS.INCD (interpolated),M,
